Income,Year,Month,State
31698.6,1994,2,WV
10040.8,1994,2,WY
15423.5,1994,3,AK
80248.0,1994,3,AL
44057.0,1994,3,AR
83343.8,1994,3,AZ
740019.9,1994,3,CA
87411.4,1994,3,CO
99208.7,1994,3,CT
18479.7,1994,3,DC
17092.7,1994,3,DE
315832.5,1994,3,FL
150042.2,1994,3,GA
29937.1,1994,3,HI
58685.1,1994,3,IA
22029.7,1994,3,ID
288320.7,1994,3,IL
122218.3,1994,3,IN
55631.8,1994,3,KS
71318.3,1994,3,KY
80892.1,1994,3,LA
161894.1,1994,3,MA
130500.6,1994,3,MD
24949.1,1994,3,ME
215211.9,1994,3,MI
106373.3,1994,3,MN
112681.5,1994,3,MO
44647.0,1994,3,MS
15479.8,1994,3,MT
0.53,1994,3,NC
12460.1,1994,3,ND
35133.0,1994,3,NE
27350.8,1994,3,NH
224250.6,1994,3,NJ
30370.0,1994,3,NM
36133.3,1994,3,NV
484550.0,1994,3,NY
241764.5,1994,3,OH
60515.9,1994,3,OK
66379.4,1994,3,OR
273487.0,1994,3,PA
23000.2,1994,3,RI
69470.9,1994,3,SC
14531.5,1994,3,SD
105493.8,1994,3,TN
373306.7,1994,3,TX
34848.2,1994,3,UT
158504.2,1994,3,VA
12162.9,1994,3,VT
126299.9,1994,3,WA
112526.3,1994,3,WI
31698.6,1994,3,WV
10040.8,1994,3,WY
15569.6,1994,4,AK
81524.9,1994,4,AL
44606.0,1994,4,AR
85484.5,1994,4,AZ
744716.3,1994,4,CA
88568.9,1994,4,CO
100339.7,1994,4,CT
18562.1,1994,4,DC
17229.8,1994,4,DE
319609.9,1994,4,FL
152044.8,1994,4,GA
30241.3,1994,4,HI
59002.0,1994,4,IA
22448.8,1994,4,ID
292234.9,1994,4,IL
124406.2,1994,4,IN
55932.1,1994,4,KS
71909.4,1994,4,KY
82484.4,1994,4,LA
162389.0,1994,4,MA
132311.1,1994,4,MD
25138.7,1994,4,ME
218843.8,1994,4,MI
108220.4,1994,4,MN
114157.5,1994,4,MO
45402.9,1994,4,MS
15700.5,1994,4,MT
0.5,1994,4,NC
12515.7,1994,4,ND
35611.2,1994,4,NE
27608.4,1994,4,NH
226726.0,1994,4,NJ
31041.0,1994,4,NM
36792.6,1994,4,NV
485740.8,1994,4,NY
244366.1,1994,4,OH
61057.3,1994,4,OK
67567.9,1994,4,OR
276749.3,1994,4,PA
23048.4,1994,4,RI
70428.3,1994,4,SC
14528.5,1994,4,SD
107171.3,1994,4,TN
378709.8,1994,4,TX
35448.4,1994,4,UT
160128.3,1994,4,VA
12296.5,1994,4,VT
127174.1,1994,4,WA
114301.0,1994,4,WI
31954.7,1994,4,WV
10137.8,1994,4,WY
15569.6,1994,5,AK
81524.9,1994,5,AL
44606.0,1994,5,AR
85484.5,1994,5,AZ
744716.3,1994,5,CA
88568.9,1994,5,CO
100339.7,1994,5,CT
18562.1,1994,5,DC
17229.8,1994,5,DE
319609.9,1994,5,FL
152044.8,1994,5,GA
30241.3,1994,5,HI
59002.0,1994,5,IA
22448.8,1994,5,ID
292234.9,1994,5,IL
124406.2,1994,5,IN
55932.1,1994,5,KS
71909.4,1994,5,KY
82484.4,1994,5,LA
162389.0,1994,5,MA
132311.1,1994,5,MD
25138.7,1994,5,ME
218843.8,1994,5,MI
108220.4,1994,5,MN
114157.5,1994,5,MO
45402.9,1994,5,MS
15700.5,1994,5,MT
0.5,1994,5,NC
12515.7,1994,5,ND
35611.2,1994,5,NE
27608.4,1994,5,NH
226726.0,1994,5,NJ
31041.0,1994,5,NM
36792.6,1994,5,NV
485740.8,1994,5,NY
244366.1,1994,5,OH
61057.3,1994,5,OK
67567.9,1994,5,OR
276749.3,1994,5,PA
23048.4,1994,5,RI
70428.3,1994,5,SC
14528.5,1994,5,SD
107171.3,1994,5,TN
378709.8,1994,5,TX
35448.4,1994,5,UT
160128.3,1994,5,VA
12296.5,1994,5,VT
127174.1,1994,5,WA
114301.0,1994,5,WI
31954.7,1994,5,WV
10137.8,1994,5,WY
15569.6,1994,6,AK
81524.9,1994,6,AL
44606.0,1994,6,AR
85484.5,1994,6,AZ
744716.3,1994,6,CA
88568.9,1994,6,CO
100339.7,1994,6,CT
18562.1,1994,6,DC
17229.8,1994,6,DE
319609.9,1994,6,FL
152044.8,1994,6,GA
30241.3,1994,6,HI
59002.0,1994,6,IA
22448.8,1994,6,ID
292234.9,1994,6,IL
124406.2,1994,6,IN
55932.1,1994,6,KS
71909.4,1994,6,KY
82484.4,1994,6,LA
162389.0,1994,6,MA
132311.1,1994,6,MD
25138.7,1994,6,ME
218843.8,1994,6,MI
108220.4,1994,6,MN
114157.5,1994,6,MO
45402.9,1994,6,MS
15700.5,1994,6,MT
0.5,1994,6,NC
12515.7,1994,6,ND
35611.2,1994,6,NE
27608.4,1994,6,NH
226726.0,1994,6,NJ
31041.0,1994,6,NM
36792.6,1994,6,NV
485740.8,1994,6,NY
244366.1,1994,6,OH
61057.3,1994,6,OK
67567.9,1994,6,OR
276749.3,1994,6,PA
23048.4,1994,6,RI
70428.3,1994,6,SC
14528.5,1994,6,SD
107171.3,1994,6,TN
378709.8,1994,6,TX
35448.4,1994,6,UT
160128.3,1994,6,VA
12296.5,1994,6,VT
127174.1,1994,6,WA
114301.0,1994,6,WI
31954.7,1994,6,WV
10137.8,1994,6,WY
15712.4,1994,7,AK
82972.0,1994,7,AL
45322.8,1994,7,AR
87337.0,1994,7,AZ
754397.2,1994,7,CA
90907.5,1994,7,CO
102068.7,1994,7,CT
18671.3,1994,7,DC
17591.6,1994,7,DE
325715.6,1994,7,FL
155624.2,1994,7,GA
30677.4,1994,7,HI
60179.2,1994,7,IA
22718.8,1994,7,ID
296829.5,1994,7,IL
126126.5,1994,7,IN
56817.6,1994,7,KS
73174.1,1994,7,KY
83726.7,1994,7,LA
165913.5,1994,7,MA
133997.3,1994,7,MD
25580.6,1994,7,ME
224146.1,1994,7,MI
109875.8,1994,7,MN
116246.0,1994,7,MO
46089.2,1994,7,MS
15943.2,1994,7,MT
0.51,1994,7,NC
12726.6,1994,7,ND
36145.7,1994,7,NE
28303.0,1994,7,NH
230159.1,1994,7,NJ
31748.5,1994,7,NM
37783.6,1994,7,NV
497373.9,1994,7,NY
249516.7,1994,7,OH
62234.4,1994,7,OK
69090.6,1994,7,OR
280725.1,1994,7,PA
23468.7,1994,7,RI
71564.7,1994,7,SC
14852.9,1994,7,SD
109767.9,1994,7,TN
388331.8,1994,7,TX
36348.3,1994,7,UT
162128.2,1994,7,VA
12575.1,1994,7,VT
129824.0,1994,7,WA
116354.0,1994,7,WI
32340.4,1994,7,WV
10348.0,1994,7,WY
15712.4,1994,8,AK
82972.0,1994,8,AL
45322.8,1994,8,AR
87337.0,1994,8,AZ
754397.2,1994,8,CA
90907.5,1994,8,CO
102068.7,1994,8,CT
18671.3,1994,8,DC
17591.6,1994,8,DE
325715.6,1994,8,FL
155624.2,1994,8,GA
30677.4,1994,8,HI
60179.2,1994,8,IA
22718.8,1994,8,ID
296829.5,1994,8,IL
126126.5,1994,8,IN
56817.6,1994,8,KS
73174.1,1994,8,KY
83726.7,1994,8,LA
165913.5,1994,8,MA
133997.3,1994,8,MD
25580.6,1994,8,ME
224146.1,1994,8,MI
109875.8,1994,8,MN
116246.0,1994,8,MO
46089.2,1994,8,MS
15943.2,1994,8,MT
0.51,1994,8,NC
12726.6,1994,8,ND
36145.7,1994,8,NE
28303.0,1994,8,NH
230159.1,1994,8,NJ
31748.5,1994,8,NM
37783.6,1994,8,NV
497373.9,1994,8,NY
249516.7,1994,8,OH
62234.4,1994,8,OK
69090.6,1994,8,OR
280725.1,1994,8,PA
23468.7,1994,8,RI
71564.7,1994,8,SC
14852.9,1994,8,SD
109767.9,1994,8,TN
388331.8,1994,8,TX
36348.3,1994,8,UT
162128.2,1994,8,VA
12575.1,1994,8,VT
129824.0,1994,8,WA
116354.0,1994,8,WI
32340.4,1994,8,WV
10348.0,1994,8,WY
15712.4,1994,9,AK
82972.0,1994,9,AL
45322.8,1994,9,AR
87337.0,1994,9,AZ
754397.2,1994,9,CA
90907.5,1994,9,CO
102068.7,1994,9,CT
18671.3,1994,9,DC
17591.6,1994,9,DE
325715.6,1994,9,FL
155624.2,1994,9,GA
30677.4,1994,9,HI
60179.2,1994,9,IA
22718.8,1994,9,ID
296829.5,1994,9,IL
126126.5,1994,9,IN
56817.6,1994,9,KS
73174.1,1994,9,KY
83726.7,1994,9,LA
165913.5,1994,9,MA
133997.3,1994,9,MD
25580.6,1994,9,ME
224146.1,1994,9,MI
109875.8,1994,9,MN
116246.0,1994,9,MO
46089.2,1994,9,MS
15943.2,1994,9,MT
0.51,1994,9,NC
12726.6,1994,9,ND
36145.7,1994,9,NE
28303.0,1994,9,NH
230159.1,1994,9,NJ
31748.5,1994,9,NM
37783.6,1994,9,NV
497373.9,1994,9,NY
249516.7,1994,9,OH
62234.4,1994,9,OK
69090.6,1994,9,OR
280725.1,1994,9,PA
23468.7,1994,9,RI
71564.7,1994,9,SC
14852.9,1994,9,SD
109767.9,1994,9,TN
388331.8,1994,9,TX
36348.3,1994,9,UT
162128.2,1994,9,VA
12575.1,1994,9,VT
129824.0,1994,9,WA
116354.0,1994,9,WI
32340.4,1994,9,WV
10348.0,1994,9,WY
15856.1,1994,10,AK
84243.7,1994,10,AL
46198.1,1994,10,AR
89530.4,1994,10,AZ
767973.6,1994,10,CA
93223.2,1994,10,CO
103777.3,1994,10,CT
18582.0,1994,10,DC
17776.1,1994,10,DE
334026.0,1994,10,FL
159338.4,1994,10,GA
30678.9,1994,10,HI
60119.5,1994,10,IA
23270.6,1994,10,ID
302826.8,1994,10,IL
127761.7,1994,10,IN
57267.8,1994,10,KS
73861.8,1994,10,KY
84647.6,1994,10,LA
167674.7,1994,10,MA
135596.1,1994,10,MD
25762.6,1994,10,ME
227559.3,1994,10,MI
111285.9,1994,10,MN
117685.6,1994,10,MO
46821.0,1994,10,MS
16137.5,1994,10,MT
0.38,1994,10,NC
12341.0,1994,10,ND
36644.2,1994,10,NE
28495.9,1994,10,NH
235285.5,1994,10,NJ
32460.9,1994,10,NM
38915.2,1994,10,NV
503499.9,1994,10,NY
251342.7,1994,10,OH
62476.6,1994,10,OK
70094.9,1994,10,OR
283140.6,1994,10,PA
23837.0,1994,10,RI
72963.7,1994,10,SC
14573.7,1994,10,SD
112292.0,1994,10,TN
393258.0,1994,10,TX
37152.7,1994,10,UT
164652.2,1994,10,VA
12695.4,1994,10,VT
131439.0,1994,10,WA
117691.4,1994,10,WI
32628.3,1994,10,WV
10441.7,1994,10,WY
15856.1,1994,11,AK
84243.7,1994,11,AL
46198.1,1994,11,AR
89530.4,1994,11,AZ
767973.6,1994,11,CA
93223.2,1994,11,CO
103777.3,1994,11,CT
18582.0,1994,11,DC
17776.1,1994,11,DE
334026.0,1994,11,FL
159338.4,1994,11,GA
30678.9,1994,11,HI
60119.5,1994,11,IA
23270.6,1994,11,ID
302826.8,1994,11,IL
127761.7,1994,11,IN
57267.8,1994,11,KS
73861.8,1994,11,KY
84647.6,1994,11,LA
167674.7,1994,11,MA
135596.1,1994,11,MD
25762.6,1994,11,ME
227559.3,1994,11,MI
111285.9,1994,11,MN
117685.6,1994,11,MO
46821.0,1994,11,MS
16137.5,1994,11,MT
0.38,1994,11,NC
12341.0,1994,11,ND
36644.2,1994,11,NE
28495.9,1994,11,NH
235285.5,1994,11,NJ
32460.9,1994,11,NM
38915.2,1994,11,NV
503499.9,1994,11,NY
251342.7,1994,11,OH
62476.6,1994,11,OK
70094.9,1994,11,OR
283140.6,1994,11,PA
23837.0,1994,11,RI
72963.7,1994,11,SC
14573.7,1994,11,SD
112292.0,1994,11,TN
393258.0,1994,11,TX
37152.7,1994,11,UT
164652.2,1994,11,VA
12695.4,1994,11,VT
131439.0,1994,11,WA
117691.4,1994,11,WI
32628.3,1994,11,WV
10441.7,1994,11,WY
15856.1,1994,12,AK
84243.7,1994,12,AL
46198.1,1994,12,AR
89530.4,1994,12,AZ
767973.6,1994,12,CA
93223.2,1994,12,CO
103777.3,1994,12,CT
18582.0,1994,12,DC
17776.1,1994,12,DE
334026.0,1994,12,FL
159338.4,1994,12,GA
30678.9,1994,12,HI
60119.5,1994,12,IA
23270.6,1994,12,ID
302826.8,1994,12,IL
127761.7,1994,12,IN
57267.8,1994,12,KS
73861.8,1994,12,KY
84647.6,1994,12,LA
167674.7,1994,12,MA
135596.1,1994,12,MD
25762.6,1994,12,ME
227559.3,1994,12,MI
111285.9,1994,12,MN
117685.6,1994,12,MO
46821.0,1994,12,MS
16137.5,1994,12,MT
0.38,1994,12,NC
12341.0,1994,12,ND
36644.2,1994,12,NE
28495.9,1994,12,NH
235285.5,1994,12,NJ
32460.9,1994,12,NM
38915.2,1994,12,NV
503499.9,1994,12,NY
251342.7,1994,12,OH
62476.6,1994,12,OK
70094.9,1994,12,OR
283140.6,1994,12,PA
23837.0,1994,12,RI
72963.7,1994,12,SC
14573.7,1994,12,SD
112292.0,1994,12,TN
393258.0,1994,12,TX
37152.7,1994,12,UT
164652.2,1994,12,VA
12695.4,1994,12,VT
131439.0,1994,12,WA
117691.4,1994,12,WI
32628.3,1994,12,WV
10441.7,1994,12,WY
15882.8,1995,1,AK
85028.5,1995,1,AL
46760.1,1995,1,AR
90757.9,1995,1,AZ
775727.3,1995,1,CA
94629.7,1995,1,CO
105107.3,1995,1,CT
18655.3,1995,1,DC
18031.8,1995,1,DE
338902.0,1995,1,FL
160942.4,1995,1,GA
30995.8,1995,1,HI
60663.9,1995,1,IA
23582.1,1995,1,ID
305390.9,1995,1,IL
128462.4,1995,1,IN
57762.6,1995,1,KS
74698.0,1995,1,KY
85385.4,1995,1,LA
170516.5,1995,1,MA
136905.3,1995,1,MD
26147.7,1995,1,ME
228330.5,1995,1,MI
112642.7,1995,1,MN
119155.0,1995,1,MO
47226.2,1995,1,MS
16294.8,1995,1,MT
0.42,1995,1,NC
12549.5,1995,1,ND
37015.5,1995,1,NE
29250.5,1995,1,NH
238161.4,1995,1,NJ
32822.2,1995,1,NM
39593.2,1995,1,NV
507830.4,1995,1,NY
253800.3,1995,1,OH
63162.9,1995,1,OK
71378.4,1995,1,OR
286286.3,1995,1,PA
24301.7,1995,1,RI
73734.0,1995,1,SC
14705.4,1995,1,SD
113617.2,1995,1,TN
399961.6,1995,1,TX
37781.6,1995,1,UT
166313.7,1995,1,VA
12791.2,1995,1,VT
133330.4,1995,1,WA
118711.2,1995,1,WI
32765.5,1995,1,WV
10575.2,1995,1,WY
15882.8,1995,2,AK
85028.5,1995,2,AL
46760.1,1995,2,AR
90757.9,1995,2,AZ
775727.3,1995,2,CA
94629.7,1995,2,CO
105107.3,1995,2,CT
18655.3,1995,2,DC
18031.8,1995,2,DE
338902.0,1995,2,FL
160942.4,1995,2,GA
30995.8,1995,2,HI
60663.9,1995,2,IA
23582.1,1995,2,ID
305390.9,1995,2,IL
128462.4,1995,2,IN
57762.6,1995,2,KS
74698.0,1995,2,KY
85385.4,1995,2,LA
170516.5,1995,2,MA
136905.3,1995,2,MD
26147.7,1995,2,ME
228330.5,1995,2,MI
112642.7,1995,2,MN
119155.0,1995,2,MO
47226.2,1995,2,MS
16294.8,1995,2,MT
0.42,1995,2,NC
12549.5,1995,2,ND
37015.5,1995,2,NE
29250.5,1995,2,NH
238161.4,1995,2,NJ
32822.2,1995,2,NM
39593.2,1995,2,NV
507830.4,1995,2,NY
253800.3,1995,2,OH
63162.9,1995,2,OK
71378.4,1995,2,OR
286286.3,1995,2,PA
24301.7,1995,2,RI
73734.0,1995,2,SC
14705.4,1995,2,SD
113617.2,1995,2,TN
399961.6,1995,2,TX
37781.6,1995,2,UT
166313.7,1995,2,VA
12791.2,1995,2,VT
133330.4,1995,2,WA
118711.2,1995,2,WI
32765.5,1995,2,WV
10575.2,1995,2,WY
15882.8,1995,3,AK
85028.5,1995,3,AL
46760.1,1995,3,AR
90757.9,1995,3,AZ
775727.3,1995,3,CA
94629.7,1995,3,CO
105107.3,1995,3,CT
18655.3,1995,3,DC
18031.8,1995,3,DE
338902.0,1995,3,FL
160942.4,1995,3,GA
30995.8,1995,3,HI
60663.9,1995,3,IA
23582.1,1995,3,ID
305390.9,1995,3,IL
128462.4,1995,3,IN
57762.6,1995,3,KS
74698.0,1995,3,KY
85385.4,1995,3,LA
170516.5,1995,3,MA
136905.3,1995,3,MD
26147.7,1995,3,ME
228330.5,1995,3,MI
112642.7,1995,3,MN
119155.0,1995,3,MO
47226.2,1995,3,MS
16294.8,1995,3,MT
0.42,1995,3,NC
12549.5,1995,3,ND
37015.5,1995,3,NE
29250.5,1995,3,NH
238161.4,1995,3,NJ
32822.2,1995,3,NM
39593.2,1995,3,NV
507830.4,1995,3,NY
253800.3,1995,3,OH
63162.9,1995,3,OK
71378.4,1995,3,OR
286286.3,1995,3,PA
24301.7,1995,3,RI
73734.0,1995,3,SC
14705.4,1995,3,SD
113617.2,1995,3,TN
399961.6,1995,3,TX
37781.6,1995,3,UT
166313.7,1995,3,VA
12791.2,1995,3,VT
133330.4,1995,3,WA
118711.2,1995,3,WI
32765.5,1995,3,WV
10575.2,1995,3,WY
15991.1,1995,4,AK
85945.7,1995,4,AL
47398.0,1995,4,AR
92994.1,1995,4,AZ
786343.4,1995,4,CA
96673.2,1995,4,CO
106438.5,1995,4,CT
18600.2,1995,4,DC
18274.5,1995,4,DE
344040.9,1995,4,FL
163900.3,1995,4,GA
30890.9,1995,4,HI
61655.6,1995,4,IA
23924.8,1995,4,ID
309230.5,1995,4,IL
129298.6,1995,4,IN
58469.9,1995,4,KS
75351.2,1995,4,KY
86848.4,1995,4,LA
173468.4,1995,4,MA
137700.2,1995,4,MD
26263.1,1995,4,ME
230851.1,1995,4,MI
113792.5,1995,4,MN
120341.8,1995,4,MO
47853.6,1995,4,MS
16519.3,1995,4,MT
0.45,1995,4,NC
12613.6,1995,4,ND
37644.3,1995,4,NE
29376.4,1995,4,NH
240607.0,1995,4,NJ
33340.4,1995,4,NM
40647.1,1995,4,NV
514436.0,1995,4,NY
256183.0,1995,4,OH
63684.8,1995,4,OK
72811.6,1995,4,OR
289086.5,1995,4,PA
24558.7,1995,4,RI
74361.7,1995,4,SC
14959.8,1995,4,SD
114937.7,1995,4,TN
405815.8,1995,4,TX
38535.0,1995,4,UT
167670.4,1995,4,VA
12985.6,1995,4,VT
135228.4,1995,4,WA
119804.5,1995,4,WI
32920.1,1995,4,WV
10628.0,1995,4,WY
15991.1,1995,5,AK
85945.7,1995,5,AL
47398.0,1995,5,AR
92994.1,1995,5,AZ
786343.4,1995,5,CA
96673.2,1995,5,CO
106438.5,1995,5,CT
18600.2,1995,5,DC
18274.5,1995,5,DE
344040.9,1995,5,FL
163900.3,1995,5,GA
30890.9,1995,5,HI
61655.6,1995,5,IA
23924.8,1995,5,ID
309230.5,1995,5,IL
129298.6,1995,5,IN
58469.9,1995,5,KS
75351.2,1995,5,KY
86848.4,1995,5,LA
173468.4,1995,5,MA
137700.2,1995,5,MD
26263.1,1995,5,ME
230851.1,1995,5,MI
113792.5,1995,5,MN
120341.8,1995,5,MO
47853.6,1995,5,MS
16519.3,1995,5,MT
0.45,1995,5,NC
12613.6,1995,5,ND
37644.3,1995,5,NE
29376.4,1995,5,NH
240607.0,1995,5,NJ
33340.4,1995,5,NM
40647.1,1995,5,NV
514436.0,1995,5,NY
256183.0,1995,5,OH
63684.8,1995,5,OK
72811.6,1995,5,OR
289086.5,1995,5,PA
24558.7,1995,5,RI
74361.7,1995,5,SC
14959.8,1995,5,SD
114937.7,1995,5,TN
405815.8,1995,5,TX
38535.0,1995,5,UT
167670.4,1995,5,VA
12985.6,1995,5,VT
135228.4,1995,5,WA
119804.5,1995,5,WI
32920.1,1995,5,WV
10628.0,1995,5,WY
15991.1,1995,6,AK
85945.7,1995,6,AL
47398.0,1995,6,AR
92994.1,1995,6,AZ
786343.4,1995,6,CA
96673.2,1995,6,CO
106438.5,1995,6,CT
18600.2,1995,6,DC
18274.5,1995,6,DE
344040.9,1995,6,FL
163900.3,1995,6,GA
30890.9,1995,6,HI
61655.6,1995,6,IA
23924.8,1995,6,ID
309230.5,1995,6,IL
129298.6,1995,6,IN
58469.9,1995,6,KS
75351.2,1995,6,KY
86848.4,1995,6,LA
173468.4,1995,6,MA
137700.2,1995,6,MD
26263.1,1995,6,ME
230851.1,1995,6,MI
113792.5,1995,6,MN
120341.8,1995,6,MO
47853.6,1995,6,MS
16519.3,1995,6,MT
0.45,1995,6,NC
12613.6,1995,6,ND
37644.3,1995,6,NE
29376.4,1995,6,NH
240607.0,1995,6,NJ
33340.4,1995,6,NM
40647.1,1995,6,NV
514436.0,1995,6,NY
256183.0,1995,6,OH
63684.8,1995,6,OK
72811.6,1995,6,OR
289086.5,1995,6,PA
24558.7,1995,6,RI
74361.7,1995,6,SC
14959.8,1995,6,SD
114937.7,1995,6,TN
405815.8,1995,6,TX
38535.0,1995,6,UT
167670.4,1995,6,VA
12985.6,1995,6,VT
135228.4,1995,6,WA
119804.5,1995,6,WI
32920.1,1995,6,WV
10628.0,1995,6,WY
16093.4,1995,7,AK
86676.4,1995,7,AL
48302.7,1995,7,AR
94675.2,1995,7,AZ
792527.1,1995,7,CA
98069.1,1995,7,CO
107247.0,1995,7,CT
18646.7,1995,7,DC
18605.4,1995,7,DE
349365.0,1995,7,FL
167612.1,1995,7,GA
30890.4,1995,7,HI
62875.2,1995,7,IA
24593.2,1995,7,ID
313789.1,1995,7,IL
130499.5,1995,7,IN
59017.0,1995,7,KS
76306.6,1995,7,KY
86931.7,1995,7,LA
175308.3,1995,7,MA
138779.9,1995,7,MD
26543.7,1995,7,ME
234482.5,1995,7,MI
115628.8,1995,7,MN
121178.5,1995,7,MO
48552.2,1995,7,MS
16712.0,1995,7,MT
0.5,1995,7,NC
12778.4,1995,7,ND
38441.7,1995,7,NE
29688.5,1995,7,NH
242605.9,1995,7,NJ
33658.7,1995,7,NM
41397.8,1995,7,NV
517506.9,1995,7,NY
259078.3,1995,7,OH
64382.5,1995,7,OK
74378.9,1995,7,OR
292192.1,1995,7,PA
24599.6,1995,7,RI
75309.0,1995,7,SC
15295.2,1995,7,SD
116612.5,1995,7,TN
412185.6,1995,7,TX
39764.0,1995,7,UT
169376.9,1995,7,VA
13088.5,1995,7,VT
136587.4,1995,7,WA
121101.3,1995,7,WI
33265.0,1995,7,WV
10696.6,1995,7,WY
16093.4,1995,8,AK
86676.4,1995,8,AL
48302.7,1995,8,AR
94675.2,1995,8,AZ
792527.1,1995,8,CA
98069.1,1995,8,CO
107247.0,1995,8,CT
18646.7,1995,8,DC
18605.4,1995,8,DE
349365.0,1995,8,FL
167612.1,1995,8,GA
30890.4,1995,8,HI
62875.2,1995,8,IA
24593.2,1995,8,ID
313789.1,1995,8,IL
130499.5,1995,8,IN
59017.0,1995,8,KS
76306.6,1995,8,KY
86931.7,1995,8,LA
175308.3,1995,8,MA
138779.9,1995,8,MD
26543.7,1995,8,ME
234482.5,1995,8,MI
115628.8,1995,8,MN
121178.5,1995,8,MO
48552.2,1995,8,MS
16712.0,1995,8,MT
0.5,1995,8,NC
12778.4,1995,8,ND
38441.7,1995,8,NE
29688.5,1995,8,NH
242605.9,1995,8,NJ
33658.7,1995,8,NM
41397.8,1995,8,NV
517506.9,1995,8,NY
259078.3,1995,8,OH
64382.5,1995,8,OK
74378.9,1995,8,OR
292192.1,1995,8,PA
24599.6,1995,8,RI
75309.0,1995,8,SC
15295.2,1995,8,SD
116612.5,1995,8,TN
412185.6,1995,8,TX
39764.0,1995,8,UT
169376.9,1995,8,VA
13088.5,1995,8,VT
136587.4,1995,8,WA
121101.3,1995,8,WI
33265.0,1995,8,WV
10696.6,1995,8,WY
16093.4,1995,9,AK
86676.4,1995,9,AL
48302.7,1995,9,AR
94675.2,1995,9,AZ
792527.1,1995,9,CA
98069.1,1995,9,CO
107247.0,1995,9,CT
18646.7,1995,9,DC
18605.4,1995,9,DE
349365.0,1995,9,FL
167612.1,1995,9,GA
30890.4,1995,9,HI
62875.2,1995,9,IA
24593.2,1995,9,ID
313789.1,1995,9,IL
130499.5,1995,9,IN
59017.0,1995,9,KS
76306.6,1995,9,KY
86931.7,1995,9,LA
175308.3,1995,9,MA
138779.9,1995,9,MD
26543.7,1995,9,ME
234482.5,1995,9,MI
115628.8,1995,9,MN
121178.5,1995,9,MO
48552.2,1995,9,MS
16712.0,1995,9,MT
0.5,1995,9,NC
12778.4,1995,9,ND
38441.7,1995,9,NE
29688.5,1995,9,NH
242605.9,1995,9,NJ
33658.7,1995,9,NM
41397.8,1995,9,NV
517506.9,1995,9,NY
259078.3,1995,9,OH
64382.5,1995,9,OK
74378.9,1995,9,OR
292192.1,1995,9,PA
24599.6,1995,9,RI
75309.0,1995,9,SC
15295.2,1995,9,SD
116612.5,1995,9,TN
412185.6,1995,9,TX
39764.0,1995,9,UT
169376.9,1995,9,VA
13088.5,1995,9,VT
136587.4,1995,9,WA
121101.3,1995,9,WI
33265.0,1995,9,WV
10696.6,1995,9,WY
16167.5,1995,10,AK
87452.5,1995,10,AL
48758.5,1995,10,AR
97116.6,1995,10,AZ
810929.0,1995,10,CA
100261.0,1995,10,CO
108289.0,1995,10,CT
19097.8,1995,10,DC
18859.2,1995,10,DE
355845.2,1995,10,FL
170608.6,1995,10,GA
30813.9,1995,10,HI
65724.7,1995,10,IA
24855.0,1995,10,ID
320316.7,1995,10,IL
132968.5,1995,10,IN
60598.1,1995,10,KS
77534.5,1995,10,KY
87910.2,1995,10,LA
178073.7,1995,10,MA
140750.9,1995,10,MD
27037.5,1995,10,ME
235516.3,1995,10,MI
119298.4,1995,10,MN
123786.5,1995,10,MO
49462.1,1995,10,MS
16834.1,1995,10,MT
0.55,1995,10,NC
13703.1,1995,10,ND
40195.0,1995,10,NE
30245.1,1995,10,NH
247647.6,1995,10,NJ
34135.7,1995,10,NM
42765.8,1995,10,NV
527957.8,1995,10,NY
261013.4,1995,10,OH
65721.4,1995,10,OK
75590.4,1995,10,OR
295407.4,1995,10,PA
24707.4,1995,10,RI
76639.7,1995,10,SC
16221.9,1995,10,SD
117911.9,1995,10,TN
420817.8,1995,10,TX
40424.6,1995,10,UT
171371.7,1995,10,VA
13377.1,1995,10,VT
140512.1,1995,10,WA
123309.7,1995,10,WI
33579.4,1995,10,WV
10833.8,1995,10,WY
16167.5,1995,11,AK
87452.5,1995,11,AL
48758.5,1995,11,AR
97116.6,1995,11,AZ
810929.0,1995,11,CA
100261.0,1995,11,CO
108289.0,1995,11,CT
19097.8,1995,11,DC
18859.2,1995,11,DE
355845.2,1995,11,FL
170608.6,1995,11,GA
30813.9,1995,11,HI
65724.7,1995,11,IA
24855.0,1995,11,ID
320316.7,1995,11,IL
132968.5,1995,11,IN
60598.1,1995,11,KS
77534.5,1995,11,KY
87910.2,1995,11,LA
178073.7,1995,11,MA
140750.9,1995,11,MD
27037.5,1995,11,ME
235516.3,1995,11,MI
119298.4,1995,11,MN
123786.5,1995,11,MO
49462.1,1995,11,MS
16834.1,1995,11,MT
0.55,1995,11,NC
13703.1,1995,11,ND
40195.0,1995,11,NE
30245.1,1995,11,NH
247647.6,1995,11,NJ
34135.7,1995,11,NM
42765.8,1995,11,NV
527957.8,1995,11,NY
261013.4,1995,11,OH
65721.4,1995,11,OK
75590.4,1995,11,OR
295407.4,1995,11,PA
24707.4,1995,11,RI
76639.7,1995,11,SC
16221.9,1995,11,SD
117911.9,1995,11,TN
420817.8,1995,11,TX
40424.6,1995,11,UT
171371.7,1995,11,VA
13377.1,1995,11,VT
140512.1,1995,11,WA
123309.7,1995,11,WI
33579.4,1995,11,WV
10833.8,1995,11,WY
16167.5,1995,12,AK
